segdesc   = GJNC2L_F
2018-05-31
 traces ->      1981      1982      1983      1984      1985      1986      1987      1988      1989      1990      1991      1992      1993      1994      1995      1996      1997      1998      1999      2000      2001      2002      2003      2004      2005      2006      2007      2008      2009      2010      2011      2012      2013      2014      2015
 4/2022      281.141   277.493   170.520    96.727   151.692    83.264    82.176   166.573   232.277   146.743   128.972   127.972   162.255   147.958    82.011    96.271    84.721    78.626    76.822   174.378   225.586   181.330   177.955    96.756   134.296   102.277   140.265   124.419    70.158   103.363    81.505    94.359    88.930   124.796   124.590
 5/2022      509.687   377.561   297.516   166.650   160.330    98.887   167.033   241.987   609.988   233.589   412.618   261.584   459.507   342.422   210.834   172.859   214.802    70.765   190.795   223.101   474.957   243.646   229.237   402.844   331.023   200.914   312.088   113.306   136.444   237.845   154.202   108.260   222.145   393.333   542.491
 6/2022      300.935   249.429   147.425   126.407    82.382    72.005   168.473   121.240   436.613   134.907   487.181   132.890   370.223   219.524   213.338    75.343   106.364    29.378   170.718    81.052   294.202   118.705   115.482   385.207   158.873   200.121   368.794    26.872    78.315   194.096   140.725    64.036   201.296   494.187   501.167
 7/2022       84.581    91.496    52.912    38.645    26.607    23.439    63.411    44.087   145.627    34.054   281.543    39.737   103.685    77.706    97.139    17.895    23.363    11.952    31.323    24.740    90.795    32.138    36.076   118.294    70.274    44.588   132.922    16.370    22.697    40.217    38.667    20.795   100.081   200.693   160.606
 8/2022       50.006    45.051    43.615    30.329    28.373    25.091    32.269    40.172    61.445    31.081    84.835    30.936    68.416    42.637    56.210    24.914    29.843    18.937    24.440    27.915    50.740    40.075    34.597    54.682    36.871    42.674    48.194    24.783    30.639    39.209    25.760    23.748    51.691    78.564    84.574
 9/2022       72.304    75.012    55.630    61.971    43.675    38.513    51.466    51.633    71.429    51.419    67.899    50.997    77.758    53.008    59.811    43.755    43.652    39.093    55.781    60.387    58.092    55.803    65.197    59.212    49.247    48.136    56.341    40.540    61.802    53.879    40.620    39.013    74.755    63.066    77.562
10/2022      128.090   115.489    63.238    64.308    57.407    57.949    57.788    59.841    89.130    64.957    86.195    70.901   107.288    66.385    62.676    56.581    55.186    57.279    58.990    75.847    86.164   116.702    88.354    69.055    62.371    61.354    70.124    52.629    84.276    77.385    53.317    69.066    75.005    71.854    99.828
11/2022       80.545    83.082    59.738    48.961    46.097    48.668    49.712    56.018    68.521    53.051    63.416    59.689    72.242    59.697    49.008    45.625    46.037    44.384    45.088    63.297    66.395    74.931    61.702    55.941    52.656    54.797    56.939    41.833    54.964    52.731    48.327    52.989    60.468    63.209    76.256
12/2022       60.023    58.919    48.220    40.795    37.821    36.879    40.763    43.980    56.546    43.493    53.649    52.515    55.473    51.582    41.239    36.877    37.275    34.499    38.334    45.051    51.326    49.942    46.321    47.447    42.941    52.317    46.980    35.017    40.926    40.754    40.016    39.156    44.612    53.648    58.243
 1/2023       50.454    47.444    40.148    34.967    32.474    30.191    34.202    38.285    49.531    37.810    46.227    41.663    47.492    43.172    36.840    31.854    31.820    28.142    32.794    52.093    45.094    41.895    38.362    41.981    36.687    45.081    41.120    30.152    34.602    34.666    35.627    32.113    37.947    45.839    50.520
 2/2023       62.399    49.104    33.349    30.125    27.316    26.329    29.196    37.760    41.385    40.841    50.151    35.709    42.032    40.946    37.963    28.872    26.588    26.240    27.781    44.039    37.744    42.812    33.169    40.347    30.361    34.884    35.052    26.131    34.281    34.259    30.015    27.692    33.862    37.621    42.661
 3/2023      130.864    65.817    48.034    68.724    40.980    41.563    56.835    75.893    68.813    86.614    61.746    70.547    61.204    53.923    45.881    41.928    32.885    38.284    68.054    58.030    51.048   117.180    41.892    69.396    36.211    55.555    57.851    38.788    45.299    50.444    36.634    52.697    68.186    47.664    74.510
 4/2023      277.532   170.654    94.710   151.874    83.463    82.400   163.674   232.467   146.743   129.015   122.840   162.689   148.006    82.177    91.146    85.005    78.822    77.081   168.777   225.703   181.317   177.986    95.610   134.551   102.330   140.352   122.176    70.240   103.465    81.746    90.581    89.033   124.950   124.566   268.701
 5/2023      377.594   297.614   163.146   160.460    99.037   167.256   241.045   610.225   233.591   412.685   263.600   459.874   342.457   211.031   173.226   215.050    70.864   191.070   223.774   475.053   243.636   229.254   388.137   331.217   200.943   312.172   116.404   136.528   237.947   154.415   108.086   222.236   393.599   542.494   503.735
